theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,0.0,5.0,0.0,-67.899169921875,271.8754577636719,-295.15234375,0.7043589353561401,-0.03870599344372749,0.0,0.7087879180908203
0.0,0.0,5.0,0.0,-68.311279296875,272.4562072753906,-294.5704345703125,0.7057765126228333,-0.038800690323114395,0.0,0.707371175289154
0.0,0.0,5.0,0.0,-69.0545883178711,272.79052734375,-294.66766357421875,0.7061035633087158,-0.03691136837005615,0.0,0.7071459293365479
0.0,0.0,5.0,0.0,-68.68717956542969,272.66790771484375,-294.43572998046875,0.7059447169303894,-0.037744518369436264,0.0,0.7072604894638062
0.0,0.0,5.0,0.0,-68.68717956542969,272.66790771484375,-294.43572998046875,0.7059447169303894,-0.037744518369436264,0.0,0.7072604894638062
0.0,0.0,8.88888888888889,0.0,-71.68399047851562,271.82281494140625,-295.8179626464844,0.7027989029884338,-0.031062625348567963,0.0,0.7107101082801819
0.0,0.0,8.88888888888889,0.0,-72.217041015625,271.7287902832031,-296.13763427734375,0.702521562576294,-0.02972300909459591,0.0,0.7110415101051331
0.0,0.0,8.88888888888889,0.0,-71.96353149414062,271.8541564941406,-296.00738525390625,0.7028810977935791,-0.0297864843159914,0.0,0.7106835246086121
0.0,0.0,8.88888888888889,0.0,-70.36756896972656,272.29156494140625,-295.14227294921875,0.7053947448730469,-0.0334136076271534,0.0,0.7080267071723938
0.0,0.0,8.88888888888889,0.0,-70.36756896972656,272.29156494140625,-295.14227294921875,0.7053947448730469,-0.0334136076271534,0.0,0.7080267071723938
0.0,0.0,8.88888888888889,0.0,-70.54793548583984,271.9720458984375,-295.9066467285156,0.7040444612503052,-0.033383797854185104,0.0,0.7093707919120789
0.0,0.0,8.88888888888889,0.0,-69.99728393554688,271.64508056640625,-296.1968078613281,0.7028114795684814,-0.034742970019578934,0.0,0.7105273008346558
0.0,0.0,8.88888888888889,0.0,-69.78984832763672,271.4903869628906,-296.7816467285156,0.7020508646965027,-0.036207929253578186,0.0,0.7112057209014893
0.0,0.0,8.88888888888889,0.0,-68.65145111083984,271.791748046875,-296.3799743652344,0.7033348679542542,-0.039163991808891296,0.0,0.7097790241241455
0.0,0.0,8.88888888888889,0.0,-68.65145111083984,271.791748046875,-296.3799743652344,0.7033348679542542,-0.039163991808891296,0.0,0.7097790241241455
0.0,0.0,8.88888888888889,0.0,-68.63919830322266,271.6336975097656,-296.52960205078125,0.7031285762786865,-0.03958981856703758,0.0,0.7099597454071045
0.0,0.0,8.88888888888889,0.0,-67.8761978149414,271.6654052734375,-295.9315490722656,0.7040778994560242,-0.04113132506608963,0.0,0.7089306116104126
0.0,0.0,8.88888888888889,0.0,-68.88941955566406,270.9356384277344,-295.8656921386719,0.7019110321998596,-0.03803436458110809,0.0,0.7112484574317932
