theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,-0.6,20.0,14.0,-70.90821838378906,273.5788269042969,-295.3582458496094,0.7076197862625122,-0.034003037959337234,0.0,0.70577472448349
0.0,-0.6,20.0,14.0,-70.80158996582031,273.3223571777344,-295.37542724609375,0.7071884274482727,-0.03385978937149048,0.0,0.7062138915061951
0.0,-0.6,20.0,14.0,-71.47111511230469,272.7858581542969,-295.32635498046875,0.705640971660614,-0.03155319392681122,0.0,0.7078667283058167
0.0,-0.6,20.0,14.0,-71.22166442871094,271.92138671875,-295.69085693359375,0.7028001546859741,-0.03159163147211075,0.0,0.7106854915618896
0.0,-0.6,20.0,14.0,-70.2617416381836,272.51580810546875,-295.5,0.7050135135650635,-0.034777600318193436,0.0,0.7083406448364258
0.0,-0.6,20.0,14.0,-70.2617416381836,272.51580810546875,-295.5,0.7050135135650635,-0.034777600318193436,0.0,0.7083406448364258
0.0,-0.6,20.0,14.0,-70.60726165771484,271.3221435546875,-295.84356689453125,0.7017754316329956,-0.0336582213640213,0.0,0.7116026878356934
0.0,-0.6,20.0,14.0,-70.63936614990234,272.4072570800781,-295.3645324707031,0.7049912810325623,-0.03337083011865616,0.0,0.7084304094314575
0.0,-0.6,20.0,14.0,-69.77144622802734,271.4768371582031,-295.0175476074219,0.7032632827758789,-0.035057432949543,0.0,0.7100645899772644
0.0,-0.6,20.0,14.0,-70.72338104248047,270.5199279785156,-295.0582580566406,0.7006692886352539,-0.03228379413485527,0.0,0.7127553224563599
0.0,-0.6,20.0,14.0,-70.72338104248047,270.5199279785156,-295.0582580566406,0.7006692886352539,-0.03228379413485527,0.0,0.7127553224563599
0.0,-0.6,20.0,14.0,-69.87641906738281,271.0352478027344,-295.0845031738281,0.7019690871238708,-0.03449060767889023,0.0,0.711371660232544
0.0,-0.6,20.0,14.0,-69.48157501220703,271.56451416015625,-295.2029724121094,0.7031053304672241,-0.036837588995695114,0.0,0.7101309299468994
0.0,-0.6,20.0,14.0,-70.61104583740234,271.7684631347656,-295.676513671875,0.7026576399803162,-0.0345744863152504,0.0,0.710687518119812
0.0,-0.6,20.0,14.0,-69.93354034423828,271.932861328125,-295.80426025390625,0.7030214071273804,-0.03655369207262993,0.0,0.710228681564331
0.0,-0.6,20.0,14.0,-69.93354034423828,271.932861328125,-295.80426025390625,0.7030214071273804,-0.03655369207262993,0.0,0.710228681564331
0.0,-0.6,20.0,14.0,-69.6233139038086,272.4355163574219,-295.77020263671875,0.7044785022735596,-0.03805287927389145,0.0,0.7087045311927795
0.0,-0.6,20.0,14.0,-70.30474090576172,271.9349365234375,-296.2312316894531,0.7027102112770081,-0.03607563301920891,0.0,0.7105610370635986
0.0,-0.6,20.0,14.0,-69.56303405761719,271.76702880859375,-296.2405700683594,0.7021334767341614,-0.0378509983420372,0.0,0.7110385894775391
0.0,-0.6,20.0,14.0,-69.34012603759766,271.5801086425781,-295.8539733886719,0.7019890546798706,-0.037947528064250946,0.0,0.7111760377883911
0.0,-0.6,20.0,14.0,-69.34012603759766,271.5801086425781,-295.8539733886719,0.7019890546798706,-0.037947528064250946,0.0,0.7111760377883911
0.0,-0.6,20.0,14.0,-69.98725891113281,271.82049560546875,-296.22576904296875,0.7019466161727905,-0.03748401254415512,0.0,0.7112424969673157
0.0,-0.6,20.0,14.0,-69.36326599121094,272.36151123046875,-295.9861145019531,0.7032817602157593,-0.0391237847507,0.0,0.7098338007926941
0.0,-0.6,20.0,14.0,-70.64281463623047,271.515380859375,-296.56549072265625,0.7005926370620728,-0.03609051927924156,0.0,0.7126482129096985
0.0,-0.6,20.0,14.0,-70.3609848022461,271.5516357421875,-296.2611083984375,0.7012674808502197,-0.03621328994631767,0.0,0.7119778990745544
0.0,-0.6,20.0,17.0,-68.6187515258789,269.5329284667969,-296.28363037109375,0.6980375051498413,-0.03937704116106033,0.0,0.7149776816368103
0.0,-0.6,20.0,17.0,-69.28156280517578,269.7281494140625,-296.9308776855469,0.6977337002754211,-0.037445224821567535,0.0,0.715377926826477
0.0,-0.6,20.0,17.0,-69.08999633789062,269.9037780761719,-296.41766357421875,0.6989030241966248,-0.037643592804670334,0.0,0.7142250537872314
0.0,-0.6,20.0,17.0,-68.81021881103516,269.9126892089844,-296.2994079589844,0.6990931034088135,-0.037989746779203415,0.0,0.7140207290649414
0.0,-0.6,20.0,17.0,-68.60591888427734,270.5627746582031,-296.0804138183594,0.7010473012924194,-0.0386180654168129,0.0,0.7120683193206787
0.0,-0.6,20.0,17.0,-68.60591888427734,270.5627746582031,-296.0804138183594,0.7010473012924194,-0.0386180654168129,0.0,0.7120683193206787
0.0,-0.6,20.0,17.0,-68.11302947998047,271.1480407714844,-295.6788024902344,0.7028974890708923,-0.039415422827005386,0.0,0.7101982235908508
0.0,-0.6,20.0,17.0,-68.64813232421875,272.1443176269531,-295.8338928222656,0.7047092914581299,-0.038313474506139755,0.0,0.7084609270095825
0.0,-0.6,20.0,17.0,-68.99380493164062,271.26849365234375,-296.37225341796875,0.7021877765655518,-0.037476830184459686,0.0,0.7110047340393066
0.0,-0.6,20.0,17.0,-69.08122253417969,271.8408508300781,-296.208740234375,0.7035379409790039,-0.037380337715148926,0.0,0.7096740007400513
0.0,-0.6,20.0,17.0,-69.08122253417969,271.8408508300781,-296.208740234375,0.7035379409790039,-0.037380337715148926,0.0,0.7096740007400513
0.0,-0.6,20.0,17.0,-69.16712188720703,272.4781188964844,-296.0567321777344,0.7050507068634033,-0.03780309110879898,0.0,0.7081486582756042
0.0,-0.6,20.0,17.0,-68.85807037353516,272.4337158203125,-295.5768737792969,0.7055607438087463,-0.037985146045684814,0.0,0.7076306939125061
0.0,-0.6,20.0,17.0,-67.84446716308594,272.1824035644531,-295.0028076171875,0.7057523727416992,-0.04060295969247818,0.0,0.7072939872741699
0.0,-0.6,20.0,17.0,-68.24837493896484,272.06640625,-295.4927673339844,0.7049548029899597,-0.03975047916173935,0.0,0.7081374526023865
0.0,-0.6,20.0,17.0,-68.24837493896484,272.06640625,-295.4927673339844,0.7049548029899597,-0.03975047916173935,0.0,0.7081374526023865
0.0,-0.6,20.0,17.0,-69.07613372802734,272.648681640625,-295.1054992675781,0.7067163586616516,-0.03831199184060097,0.0,0.7064589858055115
0.0,-0.6,20.0,17.0,-69.57809448242188,272.2508239746094,-295.197265625,0.7056297659873962,-0.036807652562856674,0.0,0.7076241374015808
0.0,-0.6,20.0,17.0,-69.74138641357422,271.8803405761719,-295.0992431640625,0.7044702172279358,-0.03646852821111679,0.0,0.708795964717865
0.0,-0.6,20.0,17.0,-70.61154174804688,271.42755126953125,-295.6941833496094,0.7027086615562439,-0.033824555575847626,0.0,0.7106733322143555
0.0,-0.6,20.0,17.0,-70.61154174804688,271.42755126953125,-295.6941833496094,0.7027086615562439,-0.033824555575847626,0.0,0.7106733322143555
0.0,-0.6,20.0,17.0,-70.5650863647461,271.5134582519531,-295.4300231933594,0.7034526467323303,-0.03366133198142052,0.0,0.7099446058273315
0.0,-0.6,20.0,17.0,-69.80375671386719,272.3810729980469,-295.5115661621094,0.7052083611488342,-0.03579803928732872,0.0,0.7080958485603333
0.0,-0.6,20.0,17.0,-70.166748046875,271.7133483886719,-295.2333984375,0.7036510705947876,-0.03397274762392044,0.0,0.7097330689430237
0.0,-0.6,20.0,17.0,-70.52906036376953,271.6175537109375,-295.6377868652344,0.7029397487640381,-0.03302546590566635,0.0,0.7104821801185608
0.0,-0.6,20.0,17.0,-70.52906036376953,271.6175537109375,-295.6377868652344,0.7029397487640381,-0.03302546590566635,0.0,0.7104821801185608
0.0,-0.6,20.0,17.0,-71.21823120117188,272.2889404296875,-295.377685546875,0.7040472626686096,-0.03182917833328247,0.0,0.7094394564628601
0.0,-0.6,20.0,17.0,-71.0770492553711,271.689453125,-295.0804748535156,0.7024956941604614,-0.03218986466526985,0.0,0.7109596133232117
0.0,-0.6,20.0,17.0,-70.25859832763672,271.8146057128906,-295.1080017089844,0.7029598951339722,-0.03345659375190735,0.0,0.7104422450065613
0.0,-0.6,20.0,17.0,-69.65727233886719,272.3392333984375,-294.9686584472656,0.7042061686515808,-0.03520432859659195,0.0,0.7091221809387207
0.0,-0.6,20.0,17.0,-69.65727233886719,272.3392333984375,-294.9686584472656,0.7042061686515808,-0.03520432859659195,0.0,0.7091221809387207
0.0,-0.6,20.0,17.0,-69.60237121582031,272.4959716796875,-295.275146484375,0.704547643661499,-0.03477676212787628,0.0,0.7088040113449097
0.0,-0.6,20.0,17.0,-69.8298110961914,272.1580505371094,-295.1842041015625,0.7039875984191895,-0.034614939242601395,0.0,0.7093681693077087
0.0,-0.6,20.0,17.0,-69.9974136352539,272.96209716796875,-294.81378173828125,0.7056271433830261,-0.03465230017900467,0.0,0.7077354192733765
0.0,-0.6,20.0,17.0,-70.79857635498047,272.2445068359375,-295.04058837890625,0.7035868763923645,-0.032247092574834824,0.0,0.7098772525787354
0.0,-0.6,20.0,17.0,-70.79857635498047,272.2445068359375,-295.04058837890625,0.7035868763923645,-0.032247092574834824,0.0,0.7098772525787354
0.0,-0.6,20.0,17.0,-70.16844940185547,272.9853210449219,-294.76470947265625,0.7055274844169617,-0.034602466970682144,0.0,0.7078372836112976
0.0,-0.6,20.0,17.0,-70.0047836303711,273.0705871582031,-294.59698486328125,0.7060928344726562,-0.03472326323390007,0.0,0.7072674036026001
0.0,-0.6,20.0,17.0,-70.11839294433594,272.3943176269531,-295.3417053222656,0.7042506337165833,-0.034268200397491455,0.0,0.7091239094734192
0.0,-0.6,20.0,17.0,-69.35604858398438,272.72259521484375,-295.0221252441406,0.7055912613868713,-0.03576435148715973,0.0,0.7077159285545349
0.0,-0.6,20.0,17.0,-69.35604858398438,272.72259521484375,-295.0221252441406,0.7055912613868713,-0.03576435148715973,0.0,0.7077159285545349
0.0,-0.6,20.0,17.0,-69.90570068359375,272.0421142578125,-295.790283203125,0.7031311988830566,-0.03445511311292648,0.0,0.710224986076355
0.0,-0.6,20.0,17.0,-70.230712890625,271.2400817871094,-295.941650390625,0.701269268989563,-0.03383370116353035,0.0,0.71209317445755
0.0,-0.6,20.0,17.0,-69.84510040283203,271.0638122558594,-295.8094787597656,0.7010660171508789,-0.034752022475004196,0.0,0.7122490406036377
0.0,-0.6,20.0,17.0,-68.21582794189453,270.4648132324219,-295.4975891113281,0.7003166675567627,-0.03786257281899452,0.0,0.7128274440765381
0.0,-0.6,20.0,17.0,-68.21582794189453,270.4648132324219,-295.4975891113281,0.7003166675567627,-0.03786257281899452,0.0,0.7128274440765381
0.0,-0.6,20.0,17.0,-68.52510070800781,270.35260009765625,-295.7892761230469,0.6995829939842224,-0.03706005960702896,0.0,0.7135896682739258
0.0,-0.6,20.0,17.0,-68.52438354492188,270.45965576171875,-295.3275451660156,0.7006328701972961,-0.03636409342288971,0.0,0.7125948071479797
0.0,-0.6,20.0,17.0,-68.93280792236328,270.4969787597656,-295.98468017578125,0.700523316860199,-0.03582655265927315,0.0,0.7127296328544617
0.0,-0.6,20.0,17.0,-68.5910415649414,269.9117431640625,-296.3155212402344,0.6988699436187744,-0.03741880878806114,0.0,0.7142693400382996
0.0,-0.6,20.0,17.0,-68.5910415649414,269.9117431640625,-296.3155212402344,0.6988699436187744,-0.03741880878806114,0.0,0.7142693400382996
0.0,-0.6,20.0,17.0,-68.50872802734375,270.47332763671875,-295.75091552734375,0.7005261182785034,-0.03702762350440025,0.0,0.7126654982566833
0.0,-0.6,20.0,20.0,-70.24292755126953,270.9329528808594,-296.67962646484375,0.6999185681343079,-0.03526460379362106,0.0,0.7133514881134033
0.0,-0.6,20.0,20.0,-70.14881896972656,270.57135009765625,-296.34393310546875,0.6990140676498413,-0.035345759242773056,0.0,0.7142338752746582
0.0,-0.6,20.0,20.0,-69.20276641845703,270.5404052734375,-295.4446716308594,0.700046956539154,-0.03780488297343254,0.0,0.7130954265594482
0.0,-0.6,20.0,20.0,-69.20276641845703,270.5404052734375,-295.4446716308594,0.700046956539154,-0.03780488297343254,0.0,0.7130954265594482
0.0,-0.6,20.0,20.0,-69.04644775390625,271.4780578613281,-295.4620361328125,0.702204167842865,-0.038379114121198654,0.0,0.7109404802322388
0.0,-0.6,20.0,20.0,-69.7052993774414,271.8773498535156,-295.25433349609375,0.7033960223197937,-0.036738213151693344,0.0,0.7098481059074402
0.0,-0.6,20.0,20.0,-69.77770233154297,271.87554931640625,-295.42950439453125,0.7033655643463135,-0.035945598036050797,0.0,0.7099188566207886
0.0,-0.6,20.0,20.0,-70.61516571044922,271.55181884765625,-295.51922607421875,0.7022820115089417,-0.034242983907461166,0.0,0.7110747694969177
0.0,-0.6,20.0,20.0,-70.61516571044922,271.55181884765625,-295.51922607421875,0.7022820115089417,-0.034242983907461166,0.0,0.7110747694969177
0.0,-0.6,20.0,20.0,-69.90909576416016,271.179443359375,-295.5006408691406,0.7010543346405029,-0.035707831382751465,0.0,0.7122132182121277
0.0,-0.6,20.0,20.0,-70.41893768310547,271.7634582519531,-295.9024658203125,0.70230633020401,-0.03414086252450943,0.0,0.7110556960105896
0.0,-0.6,20.0,20.0,-70.1871337890625,272.01068115234375,-295.6330871582031,0.7033072113990784,-0.03529925271868706,0.0,0.7100090980529785
0.0,-0.6,20.0,20.0,-69.97271728515625,272.093994140625,-295.924072265625,0.7032963633537292,-0.03579706326127052,0.0,0.709994912147522
0.0,-0.6,20.0,20.0,-69.97271728515625,272.093994140625,-295.924072265625,0.7032963633537292,-0.03579706326127052,0.0,0.709994912147522
0.0,-0.6,20.0,20.0,-69.47731018066406,272.2150573730469,-296.34619140625,0.7034062743186951,-0.03787511959671974,0.0,0.7097781896591187
0.0,-0.6,20.0,20.0,-69.69674682617188,272.3392639160156,-296.66650390625,0.7037930488586426,-0.03698576241731644,0.0,0.709441602230072
0.0,-0.6,20.0,20.0,-69.77265930175781,272.5096435546875,-296.3503723144531,0.704468309879303,-0.036658983677625656,0.0,0.7087881565093994
0.0,-0.6,20.0,20.0,-69.15611267089844,271.72576904296875,-296.1690368652344,0.7026000022888184,-0.038304977118968964,0.0,0.7105532884597778
0.0,-0.6,20.0,20.0,-69.15611267089844,271.72576904296875,-296.1690368652344,0.7026000022888184,-0.038304977118968964,0.0,0.7105532884597778
0.0,-0.6,20.0,20.0,-68.99500274658203,271.4917297363281,-296.4624938964844,0.7016329169273376,-0.039125774055719376,0.0,0.7114636301994324
0.0,-0.6,20.0,20.0,-68.4733657836914,271.59759521484375,-296.58099365234375,0.7018297910690308,-0.039979249238967896,0.0,0.7112218141555786
0.0,-0.6,20.0,20.0,-68.11186218261719,271.5218200683594,-296.49896240234375,0.7021569609642029,-0.04098626598715782,0.0,0.7108415961265564
0.0,-0.6,20.0,20.0,-67.38744354248047,271.78680419921875,-296.1979675292969,0.7028922438621521,-0.04377628117799759,0.0,0.709947943687439
0.0,-0.6,20.0,20.0,-67.38744354248047,271.78680419921875,-296.1979675292969,0.7028922438621521,-0.04377628117799759,0.0,0.709947943687439
0.0,-0.6,20.0,20.0,-67.35763549804688,271.5979309082031,-296.42047119140625,0.7022571563720703,-0.04378504678606987,0.0,0.7105756998062134
0.0,-0.6,20.0,20.0,-67.71446228027344,272.542724609375,-296.24407958984375,0.7042895555496216,-0.04437972977757454,0.0,0.7085242867469788
0.0,-0.6,20.0,20.0,-67.82610321044922,272.9892883300781,-295.9759216308594,0.7058672904968262,-0.04447070136666298,0.0,0.7069467306137085
0.0,-0.6,20.0,20.0,-67.81729125976562,273.7098388671875,-295.42987060546875,0.7073544859886169,-0.0446927435696125,0.0,0.7054446339607239
0.0,-0.6,20.0,20.0,-67.81729125976562,273.7098388671875,-295.42987060546875,0.7073544859886169,-0.0446927435696125,0.0,0.7054446339607239
0.0,-0.6,20.0,20.0,-67.43247985839844,273.6445007324219,-295.6815185546875,0.707129716873169,-0.04576583951711655,0.0,0.7056012153625488
0.0,-0.6,20.0,20.0,-66.73474884033203,274.67291259765625,-295.54998779296875,0.7101647853851318,-0.04747350513935089,0.0,0.7024330496788025
0.0,-0.6,20.0,20.0,-66.87686920166016,274.9187316894531,-295.2660217285156,0.7111022472381592,-0.046352729201316833,0.0,0.7015589475631714
0.0,-0.6,20.0,20.0,-66.29013061523438,275.1376647949219,-294.2457275390625,0.7128698825836182,-0.04783845692873001,0.0,0.6996627449989319
0.0,-0.6,20.0,20.0,-66.29013061523438,275.1376647949219,-294.2457275390625,0.7128698825836182,-0.04783845692873001,0.0,0.6996627449989319
0.0,-0.6,20.0,20.0,-67.04348754882812,276.0104064941406,-294.3063659667969,0.7147331237792969,-0.04657263308763504,0.0,0.697844922542572
0.0,-0.6,20.0,20.0,-66.93341827392578,276.1484680175781,-293.91082763671875,0.7153201103210449,-0.04605694115161896,0.0,0.6972774863243103
0.0,-0.6,20.0,20.0,-67.70999908447266,275.64886474609375,-294.2135925292969,0.7136775851249695,-0.044394440948963165,0.0,0.6990660429000854
0.0,-0.6,20.0,20.0,-67.54061126708984,274.6564636230469,-294.24713134765625,0.7115932703018188,-0.04330097883939743,0.0,0.7012560367584229
0.0,-0.6,20.0,20.0,-67.54061126708984,274.6564636230469,-294.24713134765625,0.7115932703018188,-0.04330097883939743,0.0,0.7012560367584229
0.0,-0.6,20.0,20.0,-66.76793670654297,274.29095458984375,-294.4748840332031,0.7107952833175659,-0.04401432350277901,0.0,0.702020525932312
0.0,-0.6,20.0,20.0,-66.92854309082031,273.3455505371094,-294.7057189941406,0.7083317637443542,-0.04381074756383896,0.0,0.7045187950134277
0.0,-0.6,20.0,20.0,-67.11237335205078,272.8843078613281,-294.21002197265625,0.7075509428977966,-0.04237201064825058,0.0,0.7053908109664917
0.0,-0.6,20.0,20.0,-67.46198272705078,271.6072692871094,-294.24066162109375,0.7042801976203918,-0.041022930294275284,0.0,0.7087358832359314
0.0,-0.6,20.0,20.0,-67.46198272705078,271.6072692871094,-294.24066162109375,0.7042801976203918,-0.041022930294275284,0.0,0.7087358832359314
0.0,-0.6,20.0,20.0,-67.13327026367188,271.7032470703125,-294.09124755859375,0.7048569917678833,-0.042576760053634644,0.0,0.7080703377723694
0.0,-0.6,20.0,20.0,-67.95425415039062,271.7198486328125,-294.9718017578125,0.7038752436637878,-0.040810082107782364,0.0,0.7091503739356995
0.0,-0.6,20.0,20.0,-68.42298889160156,270.84307861328125,-295.1271057128906,0.7013459801673889,-0.03933143988251686,0.0,0.7117350697517395
0.0,-0.6,20.0,20.0,-68.35629272460938,270.4166564941406,-295.5480651855469,0.6999585628509521,-0.03941936790943146,0.0,0.7130948305130005
0.0,-0.6,20.0,20.0,-68.35629272460938,270.4166564941406,-295.5480651855469,0.6999585628509521,-0.03941936790943146,0.0,0.7130948305130005
0.0,-0.6,20.0,20.0,-68.08967590332031,270.5270080566406,-295.15753173828125,0.7008653283119202,-0.039297446608543396,0.0,0.7122102379798889
0.0,-0.6,20.0,20.0,-67.67611694335938,270.786865234375,-295.4663391113281,0.7012495398521423,-0.04042920097708702,0.0,0.7117685675621033
0.0,-0.44999999999999996,20.0,5.0,-70.15613555908203,270.44451904296875,-295.27508544921875,0.6993594765663147,-0.03477917239069939,0.0,0.7139233946800232
0.0,-0.44999999999999996,20.0,5.0,-70.14830017089844,271.2486267089844,-295.06854248046875,0.7017141580581665,-0.03454030305147171,0.0,0.7116208672523499
0.0,-0.44999999999999996,20.0,5.0,-70.14830017089844,271.2486267089844,-295.06854248046875,0.7017141580581665,-0.03454030305147171,0.0,0.7116208672523499
0.0,-0.44999999999999996,20.0,5.0,-69.03752136230469,271.6231689453125,-294.8623962402344,0.7031652927398682,-0.03829754516482353,0.0,0.7099943161010742
0.0,-0.44999999999999996,20.0,5.0,-68.85655975341797,271.6962890625,-294.9496154785156,0.7032536268234253,-0.038111403584480286,0.0,0.7099168300628662
0.0,-0.44999999999999996,20.0,5.0,-69.11688995361328,271.4516296386719,-295.3050842285156,0.7026124596595764,-0.03741415590047836,0.0,0.7105883955955505
0.0,-0.44999999999999996,20.0,5.0,-68.82176208496094,271.71282958984375,-295.13983154296875,0.7034837007522583,-0.037262413650751114,0.0,0.7097339034080505
0.0,-0.44999999999999996,20.0,5.0,-68.82176208496094,271.71282958984375,-295.13983154296875,0.7034837007522583,-0.037262413650751114,0.0,0.7097339034080505
0.0,-0.44999999999999996,20.0,5.0,-68.54106140136719,271.9200744628906,-295.23150634765625,0.7041813135147095,-0.037885457277297974,0.0,0.7090086340904236
0.0,-0.44999999999999996,20.0,5.0,-67.85315704345703,271.5601501464844,-295.7463073730469,0.7031368017196655,-0.039093103259801865,0.0,0.7099791765213013
0.0,-0.44999999999999996,20.0,5.0,-68.65625,272.0305480957031,-296.06201171875,0.7039547562599182,-0.03794311732053757,0.0,0.7092306017875671
0.0,-0.44999999999999996,20.0,5.0,-68.14408874511719,272.3699951171875,-295.8512268066406,0.7052096724510193,-0.038574326783418655,0.0,0.707948625087738
0.0,-0.44999999999999996,20.0,5.0,-68.14408874511719,272.3699951171875,-295.8512268066406,0.7052096724510193,-0.038574326783418655,0.0,0.707948625087738
0.0,-0.44999999999999996,20.0,5.0,-67.83292388916016,272.8773193359375,-295.9767150878906,0.7061088681221008,-0.039696406573057175,0.0,0.7069897651672363
0.0,-0.44999999999999996,20.0,5.0,-67.61579132080078,272.9766540527344,-295.95306396484375,0.7065007090568542,-0.04053996503353119,0.0,0.7065503001213074
0.0,-0.44999999999999996,20.0,5.0,-69.1102523803711,272.4986877441406,-296.0391845703125,0.7046648859977722,-0.036022525280714035,0.0,0.7086252570152283
0.0,-0.44999999999999996,20.0,5.0,-69.28382873535156,271.9537048339844,-296.1146545410156,0.7032077312469482,-0.03615429252386093,0.0,0.7100645899772644
0.0,-0.44999999999999996,20.0,5.0,-69.28382873535156,271.9537048339844,-296.1146545410156,0.7032077312469482,-0.03615429252386093,0.0,0.7100645899772644
0.0,-0.44999999999999996,20.0,5.0,-68.9117202758789,272.1163330078125,-295.49896240234375,0.7041901350021362,-0.037448666989803314,0.0,0.709023118019104
0.0,-0.44999999999999996,20.0,5.0,-68.37512969970703,271.9216613769531,-295.5467224121094,0.7036678194999695,-0.039860937744379044,0.0,0.7094101309776306
0.0,-0.44999999999999996,20.0,5.0,-67.84705352783203,272.4819030761719,-295.7630615234375,0.7048163414001465,-0.041255488991737366,0.0,0.7081891894340515
0.0,-0.44999999999999996,20.0,5.0,-68.39800262451172,272.01068115234375,-295.73089599609375,0.7034164071083069,-0.039873361587524414,0.0,0.709658682346344
0.0,-0.44999999999999996,20.0,5.0,-68.39800262451172,272.01068115234375,-295.73089599609375,0.7034164071083069,-0.039873361587524414,0.0,0.709658682346344
0.0,-0.44999999999999996,20.0,5.0,-67.1475830078125,270.5572509765625,-296.149658203125,0.69939124584198,-0.0430135577917099,0.0,0.7134435176849365
0.0,-0.44999999999999996,20.0,5.0,-67.82888793945312,270.880126953125,-296.0265808105469,0.7000879049301147,-0.041463855654001236,0.0,0.7128517627716064
0.0,-0.44999999999999996,20.0,5.0,-67.22467803955078,270.8966064453125,-295.7581481933594,0.7003693580627441,-0.0429786816239357,0.0,0.7124854922294617
0.0,-0.44999999999999996,20.0,5.0,-67.6042709350586,270.5626220703125,-295.89874267578125,0.6994954347610474,-0.04137830808758736,0.0,0.7134380340576172
0.0,-0.44999999999999996,20.0,5.0,-67.6042709350586,270.5626220703125,-295.89874267578125,0.6994954347610474,-0.04137830808758736,0.0,0.7134380340576172
0.0,-0.44999999999999996,20.0,5.0,-66.8131103515625,271.1531066894531,-295.736328125,0.7015523314476013,-0.044314224272966385,0.0,0.7112387418746948
0.0,-0.44999999999999996,20.0,5.0,-67.09172821044922,271.9164123535156,-295.06719970703125,0.7043001055717468,-0.043591056019067764,0.0,0.7085627317428589
0.0,-0.44999999999999996,20.0,5.0,-67.52129364013672,272.3171081542969,-295.0897521972656,0.7048570513725281,-0.041811663657426834,0.0,0.7081160545349121
0.0,-0.44999999999999996,20.0,5.0,-67.71192932128906,272.5077209472656,-295.14178466796875,0.7054173946380615,-0.04032062739133835,0.0,0.7076443433761597
0.0,-0.44999999999999996,20.0,5.0,-67.71192932128906,272.5077209472656,-295.14178466796875,0.7054173946380615,-0.04032062739133835,0.0,0.7076443433761597
0.0,-0.44999999999999996,20.0,5.0,-68.42862701416016,272.3821716308594,-295.2901611328125,0.7048813700675964,-0.03866694122552872,0.0,0.7082704901695251
0.0,-0.44999999999999996,20.0,5.0,-68.80697631835938,272.3963317871094,-295.0631103515625,0.7052369713783264,-0.03741699457168579,0.0,0.7079836130142212
0.0,-0.44999999999999996,20.0,5.0,-68.81851196289062,273.07513427734375,-294.6879577636719,0.7071385979652405,-0.03714755177497864,0.0,0.7060984373092651
0.0,-0.44999999999999996,20.0,5.0,-68.78755187988281,272.4251403808594,-294.8409118652344,0.7052878737449646,-0.036944858729839325,0.0,0.7079576253890991
0.0,-0.44999999999999996,20.0,5.0,-68.78755187988281,272.4251403808594,-294.8409118652344,0.7052878737449646,-0.036944858729839325,0.0,0.7079576253890991
0.0,-0.44999999999999996,20.0,5.0,-69.34654235839844,272.1700439453125,-295.6624755859375,0.7041071057319641,-0.035725563764572144,0.0,0.709194540977478
0.0,-0.44999999999999996,20.0,5.0,-69.29544067382812,272.781982421875,-295.1443176269531,0.7057137489318848,-0.036353737115859985,0.0,0.7075638175010681
0.0,-0.44999999999999996,20.0,5.0,-68.77330780029297,272.3023376464844,-295.0609436035156,0.7042959332466125,-0.0376695841550827,0.0,0.7089064121246338
0.0,-0.44999999999999996,20.0,5.0,-68.63188934326172,271.9755554199219,-295.6094665527344,0.7029409408569336,-0.03724130988121033,0.0,0.710272490978241
0.0,-0.44999999999999996,20.0,5.0,-68.63188934326172,271.9755554199219,-295.6094665527344,0.7029409408569336,-0.03724130988121033,0.0,0.710272490978241
0.0,-0.44999999999999996,20.0,5.0,-67.80533599853516,271.68084716796875,-296.00347900390625,0.7024586200714111,-0.039827555418014526,0.0,0.7106093168258667
0.0,-0.44999999999999996,20.0,5.0,-67.6502456665039,271.4779357910156,-295.8572998046875,0.7020236253738403,-0.0401168130338192,0.0,0.7110228538513184
0.0,-0.44999999999999996,20.0,5.0,-67.44153594970703,272.0980529785156,-295.5762023925781,0.7042772173881531,-0.04086438566446304,0.0,0.7087479829788208
0.0,-0.44999999999999996,20.0,5.0,-67.10676574707031,272.6730041503906,-295.2369689941406,0.705998420715332,-0.04145945981144905,0.0,0.7069988250732422
0.0,-0.44999999999999996,20.0,5.0,-67.10676574707031,272.6730041503906,-295.2369689941406,0.705998420715332,-0.04145945981144905,0.0,0.7069988250732422
0.0,-0.44999999999999996,20.0,5.0,-67.3733901977539,272.4624328613281,-295.3431396484375,0.7055013179779053,-0.04120570421218872,0.0,0.7075097560882568
0.0,-0.44999999999999996,20.0,5.0,-67.02733612060547,272.6772766113281,-295.5946044921875,0.7059714794158936,-0.04181789234280586,0.0,0.7070045471191406
0.0,-0.44999999999999996,20.0,5.0,-67.51890563964844,272.6850891113281,-295.28399658203125,0.7060654759407043,-0.04039718583226204,0.0,0.7069933414459229
0.0,-0.44999999999999996,20.0,8.0,-67.85858917236328,271.7056884765625,-295.4845886230469,0.702738344669342,-0.04296857863664627,0.0,0.7101495862007141
0.0,-0.44999999999999996,20.0,8.0,-67.85858917236328,271.7056884765625,-295.4845886230469,0.702738344669342,-0.04296857863664627,0.0,0.7101495862007141
0.0,-0.44999999999999996,20.0,8.0,-67.87612915039062,272.0540771484375,-295.2849426269531,0.7039744257926941,-0.042592767626047134,0.0,0.708946943283081
0.0,-0.44999999999999996,20.0,8.0,-68.79468536376953,271.5478210449219,-295.49969482421875,0.7026447057723999,-0.040442828088998795,0.0,0.7103905081748962
