theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,5.683185307179587,0.04,0.01999900015597248,-68.77448272705078,272.50909423828125,-295.9311828613281,0.7045761346817017,-0.03998797759413719,0.0,0.7085007429122925
0.0,5.683185307179587,0.04,0.01999900015597248,-70.02590942382812,272.28826904296875,-295.4374694824219,0.704383134841919,-0.03643379360437393,0.0,0.7088842988014221
0.0,5.683185307179587,0.04,0.01999900015597248,-69.83141326904297,272.2914733886719,-295.5072021484375,0.7046109437942505,-0.036656808108091354,0.0,0.708646297454834
0.0,5.683185307179587,0.04,0.01999900015597248,-69.83141326904297,272.2914733886719,-295.5072021484375,0.7046109437942505,-0.036656808108091354,0.0,0.708646297454834
0.0,5.683185307179587,0.04,0.01999900015597248,-68.74165344238281,272.5350036621094,-295.1534118652344,0.7053514719009399,-0.03945619612932205,0.0,0.7077587842941284
0.0,5.683185307179587,0.04,0.01999900015597248,-68.97904968261719,272.4065246582031,-295.2784118652344,0.7050896286964417,-0.038165975362062454,0.0,0.7080903649330139
0.0,5.683185307179587,0.04,0.01999900015597248,-69.092529296875,272.4455871582031,-294.9986267089844,0.7054528594017029,-0.038303375244140625,0.0,0.7077209949493408
0.0,5.683185307179587,0.04,0.01999900015597248,-69.80149841308594,273.0643615722656,-294.5992126464844,0.7071744203567505,-0.03575669974088669,0.0,0.7061343789100647
0.0,5.683185307179587,0.04,0.01999900015597248,-69.80149841308594,273.0643615722656,-294.5992126464844,0.7071744203567505,-0.03575669974088669,0.0,0.7061343789100647
0.0,5.683185307179587,0.04,0.01999900015597248,-69.24251556396484,273.1502990722656,-294.4393005371094,0.7074972987174988,-0.03755231201648712,0.0,0.7057177424430847
0.0,5.683185307179587,0.04,0.01999900015597248,-68.57755279541016,273.30792236328125,-294.5038757324219,0.7079256772994995,-0.0387815460562706,0.0,0.70522141456604
0.0,5.683185307179587,0.04,0.01999900015597248,-68.51338958740234,273.509033203125,-294.20941162109375,0.7084988951683044,-0.038553979247808456,0.0,0.7046580910682678
0.0,5.683185307179587,0.04,0.01999900015597248,-69.23733520507812,272.6235046386719,-295.1184997558594,0.7057560682296753,-0.03717430680990219,0.0,0.7074788808822632
0.0,5.683185307179587,0.04,0.01999900015597248,-69.23733520507812,272.6235046386719,-295.1184997558594,0.7057560682296753,-0.03717430680990219,0.0,0.7074788808822632
0.0,5.683185307179587,0.04,0.01999900015597248,-68.62185668945312,273.194091796875,-295.1877136230469,0.7069392204284668,-0.03925260528922081,0.0,0.7061842083930969
0.0,5.683185307179587,0.04,0.01999900015597248,-68.06599426269531,273.7107238769531,-295.1285095214844,0.7082191705703735,-0.04139900952577591,0.0,0.704777717590332
0.0,5.683185307179587,0.04,0.01999900015597248,-68.96270751953125,272.9185485839844,-295.5551452636719,0.7060014605522156,-0.03919598087668419,0.0,0.7071248292922974
